Date,AAVE,ADA,ALGO,ATOM,AVAX,BNB,BTC,DOGE,DOT,ETH,FIL,LINK,LTC,MATIC,SOL,TRX,UNI,VET,XLM,XRP,fg_raw
2022-10-29,85.30518341064453,0.4197779893875122,0.3386769890785217,13.459847450256348,18.307973861694336,304.21795654296875,20818.4765625,0.1216029971837997,6.63375997543335,1619.698486328125,5.703996181488037,7.613306999206543,56.49617767333984,0.9338110089302064,32.85712814331055,0.0641800016164779,0.0010420000180602,0.0240100007504224,0.1135030016303062,0.4704160094261169,34.0
2022-10-30,83.93575286865234,0.406046986579895,0.3592570126056671,13.934368133544922,18.265605926513672,313.7547912597656,20635.603515625,0.1178020015358924,6.652472972869873,1590.7833251953125,5.393941879272461,7.788180828094482,55.38955307006836,0.9088510274887084,32.9659309387207,0.0631359964609146,0.0010329999495297,0.0235729999840259,0.1112189963459968,0.4584549963474273,34.0
2022-10-31,83.95130157470703,0.4063360095024109,0.3591009974479675,14.3228178024292,19.31160926818848,326.3607177734375,20495.7734375,0.1270260065793991,6.630904197692871,1572.7144775390625,5.437129020690918,7.861647129058838,55.084434509277344,0.903988003730774,32.61103820800781,0.0633080005645752,0.0010270000202581,0.0239809993654489,0.1114159971475601,0.4659149944782257,31.0
2022-11-01,84.34383392333984,0.4014019966125488,0.3600179851055145,14.105830192565918,18.66878318786621,324.5794372558594,20485.2734375,0.1425749957561493,6.473106861114502,1579.70458984375,5.369184970855713,7.6939520835876465,55.12718963623047,0.8753330111503601,32.2484245300293,0.0628150030970573,0.0010260000126436,0.02352200075984,0.1099260002374649,0.4645769894123077,30.0
2022-11-02,80.37332916259766,0.3860760033130646,0.3615730106830597,13.294816970825195,17.897476196289062,320.1505432128906,20159.50390625,0.1278299987316131,6.244958877563477,1519.7117919921875,5.22366189956665,7.427645206451416,60.55846786499024,0.8717179894447327,30.78807640075684,0.0615609996020793,0.0009689999860711,0.0231679994612932,0.1076380014419555,0.450874000787735,30.0
2022-11-03,83.77227783203125,0.3894200026988983,0.3692219853401184,13.508749961853027,18.04765510559082,329.71697998046875,20209.98828125,0.1225920021533966,6.425295829772949,1531.541748046875,5.786262035369873,7.714237213134766,61.92131423950195,0.9521219730377196,30.84387969970703,0.0617889985442161,0.0009679999784566,0.0237179994583129,0.1087239980697631,0.4551349878311157,30.0
2022-11-04,94.53353881835938,0.4215250015258789,0.4148699939250946,15.038064002990724,19.39575958251953,354.4063720703125,21147.23046875,0.1262799948453903,7.064493179321289,1645.0933837890625,6.14695405960083,8.741551399230957,67.59659576416016,1.1697460412979126,33.780853271484375,0.0637530013918876,0.001014000037685,0.0254289992153644,0.1156440004706382,0.5044040083885193,30.0
2022-11-05,96.21525573730467,0.4267350137233734,0.4233900010585785,15.397509574890137,19.603248596191406,349.25372314453125,21282.69140625,0.124388001859188,7.019451141357422,1627.968017578125,6.168159008026123,8.665481567382812,69.72119903564453,1.1837220191955566,36.76576232910156,0.0635910034179687,0.0010199999669566,0.0258900001645088,0.1136050000786781,0.4933300018310547,38.0
2022-11-06,86.69343566894531,0.4030050039291382,0.4041379988193512,14.48029899597168,18.27923011779785,339.3893737792969,20926.486328125,0.114606000483036,6.820865154266357,1572.2347412109375,5.835936069488525,8.121048927307129,68.08605194091797,1.1379679441452026,32.6835823059082,0.0627529993653297,0.0010049999691545,0.0246939994394779,0.1091649979352951,0.4706700146198272,40.0
2022-11-07,87.45258331298828,0.4042589962482452,0.4183439910411834,14.268110275268556,18.06842041015625,337.0145568847656,20602.81640625,0.1112990006804466,7.121714115142822,1568.59130859375,5.743157863616943,8.895980834960938,67.65226745605469,1.2524490356445312,29.60134506225586,0.062279999256134,0.000990999978967,0.026800999417901,0.1097949966788292,0.4658569991588592,33.0
2022-11-08,72.23424530029297,0.3718340098857879,0.3322899937629699,12.15372085571289,15.991604804992676,327.6902770996094,18541.271484375,0.0884099975228309,6.294655799865723,1332.8355712890625,4.791947841644287,7.683033943176269,57.39180374145508,1.0444190502166748,24.152936935424805,0.05876300111413,0.0008909999742172,0.0234500002115964,0.0989769995212555,0.4062420129776001,31.0
2022-11-09,58.28171157836914,0.3178369998931885,0.2651059925556183,9.790706634521484,12.917875289916992,266.8531188964844,15880.7802734375,0.0742880031466484,5.413379192352295,1100.1697998046875,4.149934768676758,6.224503040313721,50.65857696533203,0.8132039904594421,13.94085693359375,0.0535379983484745,0.0007619999814778,0.0194819997996091,0.0828149989247322,0.3331809937953949,29.0
2022-11-10,68.05220794677734,0.3689770102500915,0.3197720050811767,12.139562606811523,15.38650608062744,304.0800476074219,17586.771484375,0.0897890031337738,5.959506988525391,1299.464599609375,4.635340213775635,7.214661121368408,60.36105346679688,1.124959945678711,17.681407928466797,0.0577239990234375,0.0008449999731965,0.022181000560522,0.0972220003604888,0.3957050144672394,22.0
2022-11-11,63.9169921875,0.3546670079231262,0.3022859990596771,11.652873992919922,14.095545768737791,289.820556640625,17034.29296875,0.0848850011825561,5.750708103179932,1287.2210693359375,4.469414234161377,7.009961128234863,61.24228286743164,1.061987042427063,16.326745986938477,0.0558700002729892,0.0008159999852068,0.0213680006563663,0.0952439978718757,0.3841589987277984,25.0
2022-11-12,57.872657775878906,0.3391439914703369,0.2733759880065918,10.92719268798828,13.06407070159912,282.3412780761719,16799.185546875,0.0880390033125877,5.7687530517578125,1255.268310546875,4.268033981323242,6.259308815002441,59.85555267333984,0.9389730095863342,14.53900146484375,0.0549490004777908,0.0008040000102482,0.0200479999184608,0.0908709987998008,0.3636769950389862,21.0
2022-11-13,56.69726943969727,0.3301270008087158,0.2621769905090332,10.176499366760254,13.052020072937012,276.5794372558594,16353.365234375,0.0848930031061172,5.75324821472168,1221.8192138671875,4.293975830078125,6.072445869445801,57.48717498779297,0.8880599737167358,13.164528846740724,0.0508910007774829,0.0007839999743737,0.0191879998892545,0.0883150026202201,0.3402960002422333,22.0
2022-11-14,58.86138534545898,0.3318490087985992,0.2609480023384094,10.2996187210083,13.10676383972168,278.57843017578125,16618.19921875,0.0858789980411529,5.853860855102539,1241.604248046875,4.316590785980225,6.264420986175537,56.546199798583984,0.9157090187072754,14.00135612487793,0.0501139983534812,0.000793999992311,0.0191040001809597,0.0911139994859695,0.3764060139656067,24.0
2022-11-15,61.07147216796875,0.3370090126991272,0.281266987323761,10.549885749816896,13.49658203125,276.8740234375,16884.61328125,0.0869709998369216,5.918388843536377,1251.7362060546875,4.389140129089356,6.419929027557373,58.00726318359375,0.9401339888572692,14.301294326782228,0.050671000033617,0.0008060000254772,0.0197170004248619,0.0924180001020431,0.3885209858417511,22.0
2022-11-16,58.37229919433594,0.3323819935321808,0.2761679887771606,10.162676811218262,13.078482627868652,272.08160400390625,16669.439453125,0.0855830013751983,5.71419095993042,1215.6025390625,4.337913990020752,6.187088966369629,57.51642227172852,0.9005380272865295,14.285508155822754,0.0502079986035823,0.0007890000124461,0.0198699999600648,0.089876003563404,0.3763009905815124,23.0
2022-11-17,58.575984954833984,0.3248589932918548,0.2679759860038757,9.91233253479004,12.889345169067385,267.91131591796875,16687.517578125,0.0847650021314621,5.670608997344971,1200.80859375,4.314888000488281,6.234342098236084,62.48411560058594,0.8748829960823059,13.638734817504885,0.0500460006296634,0.0007970000151544,0.0193319991230964,0.0904109999537468,0.3825440108776092,20.0
2022-11-18,58.38063049316406,0.3262209892272949,0.2975769937038421,9.994872093200684,12.989431381225586,273.91998291015625,16697.77734375,0.0846719965338707,5.643681049346924,1212.30029296875,4.345102787017822,6.185774803161621,62.64376449584961,0.8802880048751831,13.247496604919434,0.0506660006940364,0.0007989999721758,0.0192210003733634,0.0893559977412223,0.3830629885196686,23.0
2022-11-19,58.62324905395508,0.3285120129585266,0.2986209988594055,9.990427017211914,12.882172584533691,272.3976745605469,16711.546875,0.0845810025930404,5.6020379066467285,1218.4267578125,4.381630897521973,6.1502180099487305,63.81239700317383,0.8760949969291687,12.851014137268066,0.0521619990468025,0.0008030000026337,0.0191840007901191,0.0904269963502883,0.3846989870071411,23.0
2022-11-20,56.173927307128906,0.3123070001602173,0.2561129927635193,9.349942207336426,12.196779251098633,264.2351379394531,16291.83203125,0.077174000442028,5.290356159210205,1142.4666748046875,4.164133071899414,5.771728038787842,62.00232696533203,0.8075739741325378,12.252833366394045,0.0500359982252121,0.0007830000249668,0.0179890003055334,0.0865779966115951,0.3619450032711029,24.0
2022-11-21,55.928955078125,0.3045479953289032,0.2451010048389434,9.026410102844238,11.834380149841309,254.1682586669922,15787.2841796875,0.0747110024094581,5.189894199371338,1108.35302734375,4.164794921875,5.869119167327881,61.37348937988281,0.796284019947052,11.846208572387695,0.0514080002903938,0.000757000001613,0.0177469998598098,0.0843269973993301,0.3647989928722381,21.0
2022-11-22,57.28885269165039,0.311922013759613,0.2405990064144134,9.532085418701172,12.322193145751951,266.3243408203125,16189.76953125,0.0784879997372627,5.273522853851318,1135.1734619140625,4.317387104034424,6.397805213928223,70.44279479980469,0.8500109910964966,12.435625076293944,0.0506250001490116,0.0007779999868944,0.0181329995393753,0.087007001042366,0.3760609924793243,22.0
2022-11-23,58.35188293457031,0.3183169960975647,0.2467180043458938,9.910289764404297,13.031652450561523,297.8474426269531,16610.70703125,0.081785999238491,5.4333977699279785,1183.1995849609375,4.439844131469727,6.701306819915772,79.00006866455078,0.8611760139465332,14.35151195526123,0.0517369993031024,0.0009640000062063,0.0189849995076656,0.088578000664711,0.3815810084342956,22.0
2022-11-24,58.16364288330078,0.316457986831665,0.2421139925718307,10.1513032913208,12.94083309173584,300.4278259277344,16604.46484375,0.0814810022711753,5.391868114471436,1203.983154296875,4.392415046691895,6.831646919250488,78.83014678955078,0.8493000268936157,14.582350730895996,0.0528879985213279,0.0001999999949475,0.0191029999405145,0.089988999068737,0.401991993188858,20.0
2022-11-25,59.01634216308594,0.3149890005588531,0.243599995970726,10.017136573791504,12.828289031982422,300.57769775390625,16521.841796875,0.0894749984145164,5.269090175628662,1198.9259033203125,4.291097164154053,6.842341899871826,74.02890014648438,0.8442140221595764,14.063138008117676,0.0529550015926361,0.0001979999942705,0.0189779996871948,0.0893120020627975,0.4084120094776153,20.0
2022-11-26,61.68415832519531,0.3137899935245514,0.2405370026826858,10.104790687561035,12.75235652923584,311.3884582519531,16464.28125,0.0889879986643791,5.302000999450684,1205.89794921875,4.306499004364014,7.146820068359375,76.37289428710938,0.8466449975967407,14.159193992614746,0.0527880005538463,0.0001970000012079,0.0189500004053115,0.0881680026650428,0.3966290056705475,22.0
2022-11-27,61.52469253540039,0.3124539852142334,0.2404659986495971,9.92885398864746,12.876786231994627,307.4292907714844,16444.626953125,0.0987119972705841,5.298929214477539,1195.126953125,4.344768047332764,6.902108192443848,75.04431915283203,0.8449040055274963,14.115766525268556,0.053236998617649,0.0001970000012079,0.0187359992414712,0.0901430025696754,0.396820992231369,26.0
2022-11-28,60.26573944091797,0.3066999912261963,0.2359659969806671,9.863530158996582,12.457791328430176,293.5272521972656,16217.322265625,0.0951220020651817,5.134754180908203,1170.086181640625,4.257767200469971,7.207573890686035,74.12022399902344,0.8226979970932007,13.404518127441406,0.053031001240015,0.0001950000005308,0.0182479992508888,0.0873349979519844,0.3903180062770843,28.0
2022-11-29,61.60017776489258,0.3093720078468323,0.240555003285408,10.189475059509276,12.47298812866211,295.4981689453125,16444.982421875,0.101852998137474,5.30893087387085,1216.9012451171875,4.351963043212891,7.320946216583252,75.98377227783203,0.8388919830322266,13.369733810424805,0.053312998265028,0.0001979999942705,0.0185339991003274,0.0886410027742385,0.3985489904880523,26.0
2022-11-30,65.35313415527344,0.3188830018043518,0.2483000010251999,10.499136924743652,13.157401084899902,300.7943420410156,17168.56640625,0.1068599969148635,5.472571849822998,1295.6885986328125,4.421574115753174,7.680302143096924,79.2977066040039,0.9369959831237792,14.115445137023926,0.0546250008046627,0.0002059999969787,0.0192760005593299,0.0897959992289543,0.4087429940700531,29.0
2022-12-01,63.58454895019531,0.3144840002059936,0.2407490015029907,10.25652313232422,12.887733459472656,292.0162048339844,16967.1328125,0.1015840023756027,5.402163982391357,1276.27392578125,4.384764194488525,7.687326908111572,77.51800537109375,0.9083759784698486,13.480968475341797,0.0541540011763572,0.0001019999981508,0.0190440006554126,0.0875300019979476,0.3967080116271972,27.0
2022-12-02,65.65015411376953,0.3194069862365722,0.2445079982280731,10.358304977416992,13.58639907836914,293.5274963378906,17088.66015625,0.1021479964256286,5.629522800445557,1294.3033447265625,4.6456499099731445,7.615397930145264,77.95148468017578,0.9461979866027832,13.7156400680542,0.0544210001826286,0.0001029999984893,0.019421000033617,0.0881069973111152,0.3962729871273041,27.0
2022-12-03,62.8147087097168,0.3196539878845215,0.2379159927368164,10.040152549743652,13.431282043457031,290.5631408691406,16908.236328125,0.0998239964246749,5.501038074493408,1243.3348388671875,4.4222612380981445,7.243604183197021,76.59791564941406,0.9031879901885986,13.302457809448242,0.0536380000412464,0.0001009999978123,0.0190299991518259,0.0864240005612373,0.3881469964981079,27.0
2022-12-04,64.4842758178711,0.3227500021457672,0.2401120066642761,10.26646327972412,13.925615310668944,292.2882995605469,17130.486328125,0.1042860001325607,5.595656871795654,1280.256591796875,4.579728126525879,7.446814060211182,77.21428680419922,0.9221190214157104,13.718218803405762,0.0531940013170242,0.0001029999984893,0.0193429999053478,0.087847001850605,0.390735000371933,26.0
2022-12-05,64.29945373535156,0.3195169866085052,0.2366870045661926,10.261436462402344,13.60273265838623,288.4742736816406,16974.826171875,0.1014740020036697,5.488790035247803,1259.6767578125,4.519782066345215,7.275837898254394,80.26353454589844,0.9111390113830566,13.8311128616333,0.0533050000667572,0.0001019999981508,0.0191760007292032,0.0868749991059303,0.3895840048789978,26.0
2022-12-06,63.95992660522461,0.3184640109539032,0.2340939939022064,10.170246124267578,13.666421890258787,290.3544616699219,17089.50390625,0.1002779975533485,5.503151893615723,1271.65380859375,4.591221809387207,7.13372802734375,79.92121887207031,0.9173889756202698,14.288854598999023,0.0536619983613491,0.0001029999984893,0.0192220006138086,0.08610700070858,0.3920939862728119,25.0
2022-12-07,61.34700012207031,0.3103199899196625,0.2215700000524521,9.606064796447754,13.264047622680664,284.284423828125,16848.126953125,0.0957830026745796,5.299137115478516,1232.4375,4.344595909118652,6.887232780456543,77.03605651855469,0.89621901512146,13.5196533203125,0.0531090013682842,0.0001009999978123,0.018682999536395,0.0842830017209053,0.3837209939956665,29.0
2022-12-08,62.88277816772461,0.3148429989814758,0.2247180044651031,9.822476387023926,13.40671443939209,290.53717041015625,17233.474609375,0.0985400006175041,5.430400848388672,1281.1163330078125,4.394505023956299,7.00632381439209,78.3898696899414,0.9277809858322144,13.68922233581543,0.054492000490427,0.0001029999984893,0.0190939996391534,0.0855730026960372,0.3945449888706207,25.0
